Sorszám,szó,hossz
6268,újracédulázik,13
6269,újradiffundál,13
6270,újradinamizál,13
6271,újraélesztget,13
6272,újraemlékezik,13
6273,újraénekeltet,13
6274,újraépítkezik,13
6275,újraértékesít,13
6276,újrafegyverez,13
6277,újrafelosztás,13
6278,újrafényképez,13
6279,újrafordítgat,13
6280,újraforgalmaz,13
6281,újrahasznosít,13
6282,újrahasznosul,13
6283,újraházasodik,13
6284,újrahitelesít,13
6285,újrahonosodik,13
6286,újrahumanizál,13
6287,újraigazoltat,13
6288,újraimpregnál,13
6289,újrainstallál,13
6290,újrainvesztál,13
6291,újrairatkozik,13
6292,újrakanonizál,13
6293,újrakapacitál,13
6294,újrakárosodik,13
6295,újrakátrányoz,13
6296,újrakeresztel,13
6297,újrakészíttet,13
6298,újrakodifikál,13
6299,újrakolonizál,13
6300,újrakonstruál,13
6301,újrakonvertál,13
6302,újrakonzervál,13
6303,újraköltöztet,13
6304,újralangyosít,13
6305,újraművelődik,13
6306,újranemesedik,13
6307,újranépesedik,13
6308,újranevelődik,13
6309,újranövekedik,13
6310,újranövekszik,13
6311,újraorganizál,13
6312,újraosztályoz,13
6313,újraparcelláz,13
6314,újrapárosodik,13
6315,újrapolarizál,13
6316,újrapolitizál,13
6317,újrapolitúroz,13
6318,újraprogramoz,13
6319,újrarajzoltat,13
6320,újrarangsorol,13
6321,újrarendezget,13
6322,újrarestaurál,13
6323,újrasarjadzik,13
6324,újrasorszámoz,13
6325,újraszabályoz,13
6326,újraszámlálás,13
6327,újraszámoltat,13
6328,újraszavaztat,13
6329,újraszerkeszt,13
6330,újratagozódik,13
6331,újratájolódik,13
6332,újratapasztal,13
6333,újratárcsázik,13
6334,újratekercsel,13
6335,újratelepedik,13
6336,újratelítődik,13
6337,újratermeltet,13
6338,újratolmácsol,13
6339,újratudatosít,13
6340,újratündöklik,13
6341,újraüzemeltet,13
6342,újraválasztat,13
6343,újraversenyez,13
6344,újravizsgázik,13
6345,újságárusbódé,13
6346,újsághirdetés,13
6347,újtestamentum,13
6348,útkeresztezés,13
6349,útmegszakítás,13
6350,útvonalbérlet,13
6351,újjáformálódik,14
6352,újjárendeződik,14
6353,újjástrukturál,14
6354,újjáteremtődik,14
6355,újraakkreditál,14
6356,újraaktualizál,14
6357,újraállandósít,14
6358,újrabarátkozik,14
6359,újrabotladozik,14
6360,újradesztillál,14
6361,újradokumentál,14
6362,újraegyezkedik,14
6363,újraegységesül,14
6364,újraelevenedik,14
6365,újraengedélyez,14
6366,újraérvényesít,14
6367,újrafertőződik,14
6368,újrafordítódik,14
6369,újraformálódik,14
6370,újragalvanizál,14
6371,újragyomosodik,14
6372,újrahangszerel,14
6373,újraharmonizál,14
6374,újrahosszabbít,14
6375,újraiparosodik,14
6376,újraismerkedik,14
6377,újraismételget,14
6378,újraismétlődik,14
6379,újrakeletkezik,14
6380,újrakommunizál,14
6381,újrakoncentrál,14
6382,újrakonfigurál,14
6383,újralajstromoz,14
6384,újramodernizál,14
6385,újranedvesedik,14
6386,újrapárologtat,14
6387,újrapolgárosul,14
6388,újrapozicionál,14
6389,újraprivatizál,14
6390,újraprofanizál,14
6391,újraregisztrál,14
6392,újrarendeződik,14
6393,újrarendszerez,14
6394,újrareprodukál,14
6395,újrarétegződik,14
6396,újrastabilizál,14
6397,újrastrukturál,14
6398,újraszámítódik,14
6399,újraszaporodik,14
6400,újratalálkozik,14
6401,újratemetkezik,14
6402,újrateremtődik,14
6403,újratermelődik,14
6404,újratestesedik,14
6405,újratöltekezik,14
6406,újravitorlázik,14
6407,újravizsgáztat,14
6408,újrazsindelyez,14
6409,újrazsírosodik,14
6410,újságmelléklet,14
6411,úszóválogatott,14
6412,útlevélkérelem,14
6413,útlevélosztály,14
6414,úttörőmozgalom,14
6415,újjászerveződik,15
6416,újracentralizál,15
6417,újracsatlakozik,15
6418,újracsodálkozik,15
6419,újracsoportosít,15
6420,újracsoportosul,15
6421,újradigitalizál,15
6422,újradimenzionál,15
6423,újraegyensúlyoz,15
6424,újraevangelizál,15
6425,újrafinanszíroz,15
6426,újrafoglalkozik,15
6427,újrafoglaltatik,15
6428,újragazdálkodik,15
6429,újragondolkodik,15
6430,újragondolkozik,15
6431,újragyarmatosít,15
6432,újrahelyezkedik,15
6433,újraideologizál,15
6434,újrailleszkedik,15
6435,újraimplementál,15
6436,újrainterpretál,15
6437,újrajelentkezik,15
6438,újrakapcsolódik,15
6439,újrakatalogizál,15
6440,újrakategorizál,15
6441,újrakezdeményez,15
6442,újrakondicionál,15
6443,újrakoreografál,15
6444,újraközpontosít,15
6445,újralevelesedik,15
6446,újramegtestesül,15
6447,újranépszerűsít,15
6448,újraosztozkodik,15
6449,újraönállósodik,15
6450,újraparticionál,15
6451,újrapróbálkozik,15
6452,újrarendezkedik,15
6453,újraszakralizál,15
6454,újraszerkesztet,15
6455,újraszerveződik,15
6456,újraszintetizál,15
6457,újraszocializál,15
6458,újratájékozódik,15
6459,újratanulmányoz,15
6460,újratendereztet,15
6461,újratermékenyít,15
6462,újravállalkozik,15
6463,útkereszteződés,15
6464,úttörőnyakkendő,15
6465,újjáértelmeződik,16
6466,újradifferenciál,16
6467,újraértelmeződik,16
6468,újrafegyverkezik,16
6469,újrafelhasználás,16
6470,újrafelvételizik,16
6471,újrafoglalkoztat,16
6472,újragondolkodtat,16
6473,újraintegrálódik,16
6474,újrakristályosít,16
6475,újranacionalizál,16
6476,újraorientálódik,16
6477,újraösszpontosít,16
6478,újrapenészesedik,16
6479,újraszennyeződik,16
6480,újraszervezkedik,16
6481,újraszinkronizál,16
6482,újratörzskönyvez,16
6483,útlevélvizsgálat,16
6484,újraalkalmazkodik,17
6485,újrafelfegyverzés,17
6486,újraintézményesít,17
6487,újraparasztosodik,17
6488,újraaktualizálódik,18
6489,újraasszimilálódik,18
6490,újrakoncentrálódik,18
6491,újrakristályosodik,18
6492,újrareinkarnálódik,18
6493,újrakapitalizálódik,19
6494,újradifferenciálódik,20
6495,újramaterializálódik,20
6496,watt,4
6497,walesi,6
6498,wattos,6
6499,whisky,6
6500,whiskey,7
6501,whiskys,7
6502,wolfram,7
6503,wurlitzer,9
6504,xénia,5
6505,xenon,5
6506,xerox,5
6507,xilit,5
6508,xilol,5
6509,xeroxoz,7
6510,xilofon,7
6511,xenonlámpa,10
6512,xerográfia,10
6513,ylang-ylang,11
